order_item_id,order_id,product_id,quantity,unit_price,discount,profit
696,311,186,2,493.82,0.3,226.87
697,312,137,1,407.84,0.1,178.55
698,312,102,2,163.8,0.2,103.04
699,313,110,1,586.81,0.0,331.68
700,313,85,1,254.51,0.05,73.13
701,314,183,1,552.79,0.3,-27.42
702,314,156,1,726.59,0.3,189.06
703,314,127,3,811.48,0.15,689.9
704,314,68,1,641.3,0.0,265.49
705,315,63,1,996.53,0.25,329.31
706,315,191,2,153.62,0.0,101.2
707,315,178,1,243.89,0.05,132.54
708,316,165,1,96.58,0.15,35.32
709,316,26,1,426.48,0.05,186.84
710,316,145,1,57.55,0.0,33.74
711,316,48,1,1112.65,0.25,340.17
712,317,175,1,434.86,0.2,38.04
713,318,11,1,584.44,0.3,73.77
714,319,83,2,26.54,0.25,17.03
715,319,62,1,285.98,0.0,141.48
716,319,196,1,366.82,0.25,75.81
717,319,42,1,344.56,0.05,93.5
718,320,182,1,192.42,0.3,40.8
719,320,41,2,770.66,0.0,607.32
720,321,62,1,285.98,0.0,141.48
721,322,65,3,939.57,0.0,1460.7
722,322,177,1,457.66,0.05,196.52
723,323,45,1,796.73,0.1,283.08
724,324,77,1,512.73,0.0,302.75
725,325,135,2,786.28,0.0,903.86
726,325,39,2,598.55,0.25,182.24
727,326,83,1,26.54,0.1,12.5
728,326,22,1,396.08,0.0,107.45
729,327,15,1,184.07,0.0,62.6
730,327,114,1,397.92,0.05,154.54
731,327,83,1,26.54,0.0,15.15
732,327,112,2,271.23,0.2,130.25
733,328,63,1,996.53,0.2,379.13
734,328,55,3,73.39,0.0,122.55
735,328,173,2,762.12,0.25,345.36
736,329,120,1,79.56,0.0,36.1
737,329,56,1,232.67,0.3,33.21
738,330,9,2,112.42,0.25,64.73
739,330,102,1,163.8,0.25,43.33
740,330,103,1,358.44,0.3,56.57
741,331,61,2,250.73,0.15,173.78
742,331,97,1,232.31,0.0,69.21
743,332,78,1,360.84,0.0,132.94
744,332,35,2,85.19,0.0,64.08
745,333,182,2,192.42,0.0,197.06
746,333,77,2,512.73,0.1,502.95
747,334,166,2,162.25,0.25,83.46
748,335,94,1,98.59,0.2,35.97
749,335,130,1,157.4,0.0,84.21
750,335,43,2,707.04,0.2,264.52
751,336,4,2,487.11,0.05,478.73
752,336,11,2,584.44,0.15,322.87
753,336,63,1,996.53,0.2,379.13
754,337,68,1,641.3,0.25,105.16
755,337,106,1,221.41,0.25,50.43
756,337,187,1,223.02,0.05,101.9
757,337,19,1,500.02,0.05,224.06
758,338,179,2,127.27,0.3,8.22
759,338,198,2,205.5,0.0,195.92
760,338,147,1,743.61,0.3,209.01
761,338,174,1,528.99,0.15,52.36
762,338,125,2,938.93,0.0,1063.12
763,339,153,1,592.19,0.2,35.82
764,339,180,2,679.52,0.2,238.21
765,339,170,1,222.94,0.0,84.67
766,339,54,1,1082.75,0.05,539.22
767,340,66,2,89.6,0.3,17.1
768,340,98,2,357.22,0.0,351.32
769,340,26,1,426.48,0.0,208.16
770,340,34,1,575.89,0.1,168.4
771,340,41,1,770.66,0.15,188.06
772,341,5,1,544.75,0.0,306.96
773,342,116,1,620.36,0.0,360.48
774,343,50,2,601.36,0.3,-70.34
775,344,78,1,360.84,0.0,132.94
776,344,128,1,337.88,0.25,81.86
777,344,77,2,512.73,0.25,349.14
778,345,132,2,590.43,0.3,173.5
779,346,33,1,354.06,0.3,37.75
780,347,167,1,457.26,0.3,132.63
781,347,124,3,313.44,0.1,343.64
782,348,134,1,347.96,0.0,193.02
783,349,52,1,996.94,0.2,369.9
784,349,179,1,127.27,0.3,4.11
785,349,186,3,493.82,0.1,636.59
786,349,66,1,89.6,0.15,21.99
787,349,148,1,955.85,0.25,246.18
788,350,146,2,69.07,0.05,73.69
789,350,199,2,391.08,0.3,18.57
790,351,1,2,584.36,0.25,173.3
791,352,102,2,163.8,0.0,168.56
792,353,16,1,44.1,0.2,2.98
793,353,147,1,743.61,0.0,432.09
794,353,37,1,413.44,0.15,164.15
795,354,82,1,676.62,0.3,176.3
796,354,188,1,129.24,0.1,42.24
797,355,171,2,162.85,0.15,136.66
798,355,134,1,347.96,0.15,140.83
799,356,91,1,963.24,0.1,369.55
800,356,26,1,426.48,0.0,208.16
801,356,45,1,796.73,0.25,163.57
802,356,66,1,89.6,0.2,17.51
803,357,34,1,575.89,0.0,225.99
804,357,75,1,141.06,0.15,43.42
805,357,175,1,434.86,0.0,125.01
806,358,66,2,89.6,0.1,52.94
807,359,132,1,590.43,0.25,116.27
808,360,2,1,326.77,0.3,48.61
809,360,37,3,413.44,0.0,678.51
810,360,52,1,996.94,0.05,519.44
811,360,136,2,928.76,0.25,558.42
812,361,187,3,223.02,0.2,205.34
813,361,17,1,79.24,0.1,11.05
814,361,116,2,620.36,0.1,596.89
815,361,6,1,703.95,0.05,226.75
816,362,106,1,221.41,0.15,72.57
817,362,16,2,44.1,0.3,-2.86
818,363,137,1,407.84,0.1,178.55
819,363,58,2,255.65,0.05,238.2
820,364,149,1,60.25,0.2,14.8
821,365,156,1,726.59,0.25,225.39
822,365,122,1,805.87,0.1,399.39
823,366,40,1,1188.68,0.05,633.04
824,366,143,1,588.29,0.1,112.25
825,367,77,2,512.73,0.25,349.14
826,367,82,1,676.62,0.2,243.97
827,368,126,3,239.83,0.0,325.32
828,368,77,1,512.73,0.25,174.57
829,368,131,1,859.46,0.05,408.03
830,369,174,2,528.99,0.3,-53.97
831,369,5,1,544.75,0.2,198.01
832,370,184,1,730.61,0.1,328.5
833,371,12,2,336.42,0.0,308.06
834,372,136,3,928.76,0.0,1534.2
835,372,154,1,679.28,0.1,214.98
836,373,5,1,544.75,0.1,252.49
837,373,120,1,79.56,0.05,32.12
838,374,191,1,153.62,0.25,12.2
839,375,137,1,407.84,0.15,158.15
840,375,112,3,271.23,0.0,358.11
841,376,18,2,136.63,0.3,-9.4
842,376,132,2,590.43,0.05,468.72
843,376,109,1,30.29,0.3,7.41
844,377,34,2,575.89,0.3,106.45
845,377,156,2,726.59,0.3,378.13
846,377,82,2,676.62,0.1,623.26
847,378,108,1,268.2,0.05,144.62
848,379,110,1,586.81,0.15,243.66
849,380,97,2,232.31,0.0,138.42
850,380,184,1,730.61,0.25,218.91
851,380,160,1,977.29,0.3,238.25
852,381,114,1,397.92,0.0,174.44
853,382,47,1,460.0,0.0,262.34
854,382,152,1,83.35,0.3,15.18
855,383,196,1,366.82,0.1,130.83
856,383,24,2,20.82,0.2,10.69
857,383,120,2,79.56,0.15,48.33
858,383,139,1,679.43,0.2,201.17
859,384,152,2,83.35,0.0,80.38
860,384,6,1,703.95,0.25,85.96
861,385,57,1,892.48,0.3,188.03
862,385,168,2,426.06,0.0,467.54
863,385,122,3,805.87,0.0,1439.94
864,386,174,2,528.99,0.0,263.42
865,387,196,3,366.82,0.15,337.46
866,388,183,1,552.79,0.0,138.42
867,388,139,1,679.43,0.3,133.23
868,388,161,1,607.74,0.25,106.69
869,389,149,1,60.25,0.25,11.79
870,389,83,1,26.54,0.15,11.17
871,389,181,1,516.5,0.3,90.15
872,389,67,1,647.26,0.3,182.96
873,389,19,1,500.02,0.0,249.06
874,390,192,1,52.0,0.15,22.84
875,390,54,1,1082.75,0.15,430.95
876,390,119,1,807.42,0.0,482.35
877,391,78,1,360.84,0.2,60.77
878,391,95,1,566.3,0.3,113.79
879,392,68,1,641.3,0.25,105.16
880,393,135,2,786.28,0.0,903.86
881,393,6,1,703.95,0.2,121.16
882,394,61,1,250.73,0.0,124.5
883,395,162,2,551.2,0.0,660.4
884,396,86,1,90.41,0.3,-2.4
885,396,189,1,338.32,0.3,6.52
886,397,100,2,644.39,0.0,671.96
887,397,168,1,426.06,0.0,233.77
888,398,7,1,426.24,0.2,88.78
889,398,167,1,457.26,0.0,269.81
890,398,126,2,239.83,0.0,216.88
891,399,34,1,575.89,0.0,225.99
892,399,57,1,892.48,0.0,455.77
893,400,156,1,726.59,0.3,189.06
894,400,60,1,643.64,0.2,166.66
895,401,156,1,726.59,0.15,298.05
896,401,117,1,97.02,0.25,12.4
897,401,12,1,336.42,0.3,53.1
898,402,133,2,893.47,0.05,748.87
899,402,187,1,223.02,0.25,57.3
900,403,125,1,938.93,0.0,531.56
901,404,169,1,190.02,0.15,29.21
902,404,56,1,232.67,0.15,68.11
903,404,26,1,426.48,0.0,208.16
904,405,165,1,96.58,0.05,44.98
905,405,24,1,20.82,0.1,7.43
906,406,80,1,692.97,0.3,150.32
907,407,27,1,88.29,0.1,40.24
908,407,20,2,82.67,0.0,61.86
909,408,180,1,679.52,0.05,221.03
910,408,27,3,88.29,0.15,107.48
911,408,193,2,55.42,0.05,37.62
912,409,114,1,397.92,0.2,94.86
913,409,30,2,134.37,0.3,78.62
914,410,191,1,153.62,0.25,12.2
915,410,10,2,303.24,0.25,-4.36
916,411,138,2,454.06,0.0,364.78
917,411,14,1,902.38,0.1,447.09
918,412,161,1,607.74,0.1,197.86
919,412,69,1,596.14,0.25,67.58
920,412,92,1,565.89,0.1,146.09
921,413,195,3,337.1,0.2,241.11
922,414,110,1,586.81,0.05,302.34
923,414,77,2,512.73,0.15,451.68
924,414,6,1,703.95,0.25,85.96
925,415,54,1,1082.75,0.25,322.67
926,415,31,1,647.79,0.0,355.43
927,416,181,1,516.5,0.25,115.98
928,416,172,1,725.55,0.3,170.64
929,417,144,2,378.77,0.0,330.94
930,417,199,1,391.08,0.0,126.61
931,418,95,1,566.3,0.0,283.68
932,418,181,3,516.5,0.05,657.82
933,419,77,1,512.73,0.15,225.84
934,420,89,1,653.72,0.1,242.16
935,421,150,2,561.25,0.0,577.16
936,421,111,2,46.14,0.05,49.31
937,422,99,2,938.5,0.1,878.22
938,423,187,1,223.02,0.15,79.6
939,423,32,1,198.1,0.0,99.17
940,424,125,1,938.93,0.0,531.56
941,424,69,1,596.14,0.15,127.19
942,424,190,1,527.6,0.0,312.71
943,424,157,2,208.01,0.0,108.44
944,425,25,1,653.92,0.0,299.46
945,425,104,1,713.08,0.1,339.62
946,426,26,2,426.48,0.25,203.08
947,426,59,1,509.48,0.0,167.45
948,426,196,2,366.82,0.1,261.66
949,426,77,2,512.73,0.05,554.23
950,427,116,2,620.36,0.0,720.96
951,427,74,1,191.16,0.0,112.67
952,427,7,1,426.24,0.1,131.41
953,428,62,2,285.98,0.0,282.96
954,428,52,1,996.94,0.15,419.75
955,428,198,3,205.5,0.0,293.88
956,429,166,1,162.25,0.0,82.29
957,429,150,1,561.25,0.05,260.52
958,430,116,1,620.36,0.2,236.41
959,430,118,3,977.75,0.2,918.21
960,431,20,1,82.67,0.15,18.53
961,431,1,2,584.36,0.05,407.04
962,432,9,1,112.42,0.0,60.47
963,433,179,3,127.27,0.1,88.69
964,434,140,1,660.28,0.05,358.81
965,434,11,2,584.44,0.2,264.42
966,435,108,1,268.2,0.0,158.03
967,435,125,1,938.93,0.25,296.83
968,436,84,1,574.58,0.1,115.85
969,436,39,2,598.55,0.0,481.52
970,437,7,1,426.24,0.05,152.72
971,438,90,1,120.0,0.1,25.32
972,439,93,2,302.38,0.2,56.15
973,439,112,2,271.23,0.0,238.74
974,439,79,1,64.7,0.05,21.79
975,439,36,1,539.05,0.0,124.84
976,440,18,1,136.63,0.15,15.8
977,440,146,2,69.07,0.2,52.97
978,441,163,2,103.04,0.0,107.62
979,441,86,1,90.41,0.25,2.12
980,441,92,1,565.89,0.1,146.09
981,441,150,2,561.25,0.1,464.91
982,442,7,2,426.24,0.3,92.32
983,442,56,1,232.67,0.0,103.01
984,443,86,2,90.41,0.05,40.4
985,443,88,2,575.98,0.1,567.88
986,443,17,2,79.24,0.1,22.09
987,444,103,1,358.44,0.3,56.57
988,444,124,1,313.44,0.0,145.89
989,444,37,1,413.44,0.05,205.5
990,444,47,3,460.0,0.0,787.02
991,445,93,1,302.38,0.0,88.55
992,446,124,1,313.44,0.05,130.22
993,446,75,1,141.06,0.0,64.58
994,447,179,2,127.27,0.25,20.94
995,448,120,2,79.56,0.05,64.24
996,448,151,1,494.49,0.0,183.23
997,449,150,1,561.25,0.05,260.52
998,450,167,1,457.26,0.3,132.63
999,450,112,1,271.23,0.3,38.0
1000,451,129,1,346.58,0.3,69.26
1001,451,14,1,902.38,0.05,492.21
1002,451,16,1,44.1,0.05,9.59
1003,452,84,2,574.58,0.1,231.7
1004,452,24,1,20.82,0.25,4.3
1005,453,44,1,675.55,0.0,263.48
1006,453,162,1,551.2,0.3,164.84
1007,454,117,1,97.02,0.2,17.25
1008,455,82,1,676.62,0.15,277.8
1009,455,109,2,30.29,0.0,33.0
1010,456,141,2,761.48,0.0,874.6
1011,456,167,2,457.26,0.05,493.89
1012,457,185,1,539.54,0.1,161.06
1013,458,191,1,153.62,0.2,19.88
1014,459,48,1,1112.65,0.0,618.33
1015,460,111,1,46.14,0.15,20.04
1016,460,86,2,90.41,0.0,49.44
1017,460,166,1,162.25,0.0,82.29
1018,460,177,1,457.66,0.0,219.4
1019,460,179,1,127.27,0.2,16.84
1020,461,27,1,88.29,0.15,35.83
1021,461,81,2,1109.89,0.0,1230.74
1022,462,103,1,358.44,0.05,146.18
1023,463,190,1,527.6,0.0,312.71
1024,464,35,1,85.19,0.0,32.04
1025,465,60,1,643.64,0.15,198.84
1026,465,151,1,494.49,0.0,183.23
1027,465,34,1,575.89,0.0,225.99
1028,465,48,2,1112.65,0.0,1236.66
1029,465,171,2,162.85,0.1,152.95
1030,466,54,1,1082.75,0.05,539.22
1031,466,58,1,255.65,0.0,131.88
1032,467,133,3,893.47,0.0,1257.33
1033,467,97,2,232.31,0.0,138.42
1034,468,154,1,679.28,0.2,147.05
1035,469,86,1,90.41,0.3,-2.4
1036,469,33,1,354.06,0.1,108.56
1037,469,56,1,232.67,0.2,56.48
1038,470,45,1,796.73,0.2,203.4
1039,470,68,1,641.3,0.0,265.49
1040,470,150,2,561.25,0.15,408.78
1041,471,193,1,55.42,0.25,7.72
1042,472,63,1,996.53,0.3,279.48
1043,472,71,1,715.66,0.15,268.62
1044,473,121,2,85.94,0.15,53.4
1045,474,199,1,391.08,0.0,126.61
1046,474,24,3,20.82,0.2,16.04
1047,475,86,2,90.41,0.1,31.36
1048,475,145,1,57.55,0.2,22.23
1049,476,95,1,566.3,0.2,170.42
1050,476,64,1,658.39,0.0,336.45
1051,476,164,1,246.2,0.15,27.01
1052,476,131,1,859.46,0.2,279.11
1053,476,16,2,44.1,0.15,10.37
1054,477,114,2,397.92,0.1,269.3
1055,478,101,1,276.22,0.15,52.79
1056,478,112,1,271.23,0.2,65.12
1057,478,185,1,539.54,0.3,53.15
1058,478,82,2,676.62,0.05,690.92
1059,479,52,2,996.94,0.2,739.8
1060,480,152,1,83.35,0.15,27.69
1061,480,39,1,598.55,0.0,240.76
1062,481,166,2,162.25,0.05,148.35
1063,481,179,2,127.27,0.3,8.22
1064,482,83,1,26.54,0.3,7.19
1065,482,70,1,96.21,0.2,22.72
1066,482,55,1,73.39,0.0,40.85
1067,482,169,1,190.02,0.0,57.71
1068,483,138,1,454.06,0.25,68.88
1069,483,38,1,122.11,0.05,41.8
1070,484,193,1,55.42,0.0,21.58
1071,484,195,1,337.1,0.15,97.23
1072,485,173,1,762.12,0.3,134.57
1073,485,129,1,346.58,0.25,86.59
1074,485,22,1,396.08,0.05,87.65
1075,485,26,1,426.48,0.05,186.84
1076,486,98,1,357.22,0.0,175.66
1077,486,16,2,44.1,0.0,23.6
1078,487,71,2,715.66,0.3,322.54
1079,487,138,2,454.06,0.0,364.78
1080,487,158,1,652.92,0.0,390.38
1081,487,109,1,30.29,0.1,13.47
1082,488,31,3,647.79,0.1,871.95
1083,488,34,1,575.89,0.05,197.2
1084,489,77,1,512.73,0.0,302.75
1085,489,198,1,205.5,0.1,77.41
1086,490,192,1,52.0,0.1,25.44
1087,490,149,1,60.25,0.2,14.8
1088,490,163,1,103.04,0.05,48.66
1089,491,118,2,977.75,0.1,807.69
1090,491,36,1,539.05,0.2,17.03
1091,492,68,1,641.3,0.0,265.49
1092,492,130,1,157.4,0.2,52.73
1093,492,171,2,162.85,0.2,120.38
1094,493,146,1,69.07,0.25,23.03
1095,493,118,3,977.75,0.0,1504.86
1096,493,23,1,195.19,0.3,-3.05
1097,494,85,1,254.51,0.0,85.86
1098,495,100,1,644.39,0.15,239.32
1099,496,147,1,743.61,0.05,394.91
1100,496,8,1,945.14,0.1,409.27
1101,496,30,2,134.37,0.0,159.24
1102,497,21,1,685.17,0.1,226.56
1103,497,50,1,601.36,0.2,24.97
1104,497,58,2,255.65,0.05,238.2
1105,498,71,2,715.66,0.3,322.54
1106,498,137,2,407.84,0.1,357.09
1107,498,26,1,426.48,0.0,208.16
1108,498,73,3,675.15,0.2,638.31
1109,498,12,1,336.42,0.05,137.21
1110,499,65,2,939.57,0.0,973.8
1111,500,3,3,589.12,0.0,528.54
1112,501,13,2,133.25,0.0,129.34
1113,501,80,2,692.97,0.0,716.42
1114,501,168,1,426.06,0.3,105.95
1115,502,107,2,447.92,0.0,359.44
1116,502,31,2,647.79,0.0,710.86
1117,502,104,2,713.08,0.0,821.86
1118,503,37,1,413.44,0.05,205.5
1119,504,191,2,153.62,0.1,70.48
1120,505,40,1,1188.68,0.05,633.04
1121,505,16,1,44.1,0.0,11.8
1122,506,145,1,57.55,0.0,33.74
1123,506,172,1,725.55,0.3,170.64
1124,506,25,1,653.92,0.0,299.46
1125,507,124,2,313.44,0.0,291.78
1126,507,26,2,426.48,0.0,416.32
1127,508,35,2,85.19,0.0,64.08
1128,509,80,3,692.97,0.1,866.74
1129,509,5,2,544.75,0.0,613.92
1130,510,134,1,347.96,0.0,193.02
1131,511,31,1,647.79,0.3,161.09
1132,512,162,1,551.2,0.25,192.4
1133,512,77,2,512.73,0.0,605.5
1134,513,156,1,726.59,0.3,189.06
1135,513,55,1,73.39,0.2,26.17
1136,513,112,1,271.23,0.2,65.12
1137,514,19,1,500.02,0.0,249.06
1138,515,164,1,246.2,0.0,63.94
1139,516,98,3,357.22,0.0,526.98
1140,516,32,1,198.1,0.0,99.17
1141,516,148,1,955.85,0.1,389.56
1142,517,20,2,82.67,0.05,53.59
1143,517,182,1,192.42,0.2,60.05
1144,517,61,1,250.73,0.2,74.35
1145,517,22,3,396.08,0.0,322.35
1146,518,105,1,553.41,0.15,130.16
1147,518,141,1,761.48,0.15,323.08
1148,519,168,1,426.06,0.1,191.16
1149,520,1,1,584.36,0.0,232.74
1150,520,36,2,539.05,0.25,-19.85
1151,520,163,1,103.04,0.1,43.51
1152,520,94,1,98.59,0.15,40.9
1153,521,155,1,129.84,0.05,47.98
1154,521,73,3,675.15,0.0,1043.4
1155,522,152,2,83.35,0.15,55.38
1156,522,161,1,607.74,0.15,167.47
1157,523,103,1,358.44,0.0,164.1
1158,523,54,2,1082.75,0.0,1186.72
1159,523,94,1,98.59,0.0,55.69
1160,523,200,1,223.07,0.2,88.83
1161,524,195,1,337.1,0.15,97.23
1162,524,168,1,426.06,0.2,148.56
1163,525,122,1,805.87,0.1,399.39
1164,525,6,1,703.95,0.05,226.75
1165,525,170,1,222.94,0.2,40.08
1166,525,11,1,584.44,0.2,132.21
1167,526,67,1,647.26,0.0,377.14
1168,526,11,2,584.44,0.0,498.2
1169,526,180,3,679.52,0.2,357.32
1170,526,132,1,590.43,0.0,263.88
1171,527,195,1,337.1,0.0,147.79
1172,527,26,1,426.48,0.2,122.86
1173,527,125,1,938.93,0.3,249.88
1174,528,32,1,198.1,0.05,89.26
1175,528,90,1,120.0,0.0,37.32
1176,528,169,1,190.02,0.3,0.7
1177,529,4,1,487.11,0.25,141.94
1178,530,40,1,1188.68,0.1,573.6
1179,530,135,1,786.28,0.1,373.3
1180,531,186,2,493.82,0.1,424.4
1181,532,30,1,134.37,0.0,79.62
1182,532,59,2,509.48,0.05,283.95
1183,533,8,1,945.14,0.15,362.01
1184,533,199,3,391.08,0.25,86.52
1185,534,43,1,707.04,0.0,273.67
1186,534,197,2,103.44,0.2,19.4
1187,534,165,1,96.58,0.15,35.32
1188,534,136,3,928.76,0.3,698.32
1189,535,154,1,679.28,0.3,79.13
1190,535,195,1,337.1,0.0,147.79
1191,535,119,1,807.42,0.1,401.61
1192,535,135,1,786.28,0.1,373.3
1193,535,62,2,285.98,0.15,197.17
1194,536,20,1,82.67,0.0,30.93
1195,537,131,2,859.46,0.1,730.11
1196,537,195,1,337.1,0.3,46.66
1197,537,25,1,653.92,0.25,135.98
1198,538,161,1,607.74,0.0,258.63
1199,539,165,1,96.58,0.3,20.84
1200,540,58,2,255.65,0.25,135.94
1201,540,6,3,703.95,0.3,152.3
1202,540,99,1,938.5,0.0,532.96
1203,540,57,1,892.48,0.05,411.15
1204,541,150,1,561.25,0.0,288.58
1205,541,198,1,205.5,0.25,46.58
1206,542,62,2,285.98,0.2,168.57
1207,543,4,2,487.11,0.3,235.17
1208,543,82,1,676.62,0.15,277.8
1209,544,96,1,1064.23,0.0,626.16
1210,544,152,1,83.35,0.1,31.86
1211,544,147,1,743.61,0.0,432.09
1212,544,79,2,64.7,0.2,24.18
1213,545,13,1,133.25,0.0,64.67
1214,545,177,1,457.66,0.3,82.1
1215,546,97,2,232.31,0.2,45.5
1216,546,18,1,136.63,0.25,2.13
1217,547,116,2,620.36,0.15,534.85
1218,548,12,1,336.42,0.0,154.03
1219,548,22,1,396.08,0.0,107.45
1220,549,108,1,268.2,0.3,77.57
1221,549,170,1,222.94,0.15,51.23
1222,549,144,1,378.77,0.0,165.47
1223,549,18,1,136.63,0.05,29.46
1224,550,103,1,358.44,0.2,92.41
1225,550,158,1,652.92,0.1,325.09
1226,551,128,1,337.88,0.0,166.33
1227,551,47,1,460.0,0.0,262.34
1228,552,37,2,413.44,0.0,452.34
1229,553,132,1,590.43,0.0,263.88
1230,554,117,2,97.02,0.1,53.9
1231,555,85,1,254.51,0.2,34.96
1232,556,84,1,574.58,0.25,29.67
1233,556,137,1,407.84,0.0,219.33
1234,557,128,2,337.88,0.0,332.66
1235,557,145,1,57.55,0.0,33.74
1236,558,16,3,44.1,0.05,28.79
1237,558,62,1,285.98,0.0,141.48
1238,559,87,1,625.37,0.15,274.68
1239,559,173,1,762.12,0.05,325.1
1240,560,83,2,26.54,0.0,30.3
1241,560,164,1,246.2,0.05,51.63
1242,560,138,1,454.06,0.0,182.39
1243,561,36,1,539.05,0.0,124.84
1244,561,155,1,129.84,0.0,54.47
1245,561,112,1,271.23,0.0,119.37
1246,561,101,1,276.22,0.0,94.22
1247,562,23,1,195.19,0.3,-3.05
1248,563,46,1,393.07,0.0,159.95
1249,563,31,2,647.79,0.2,451.74
1250,563,92,1,565.89,0.25,61.21
1251,563,176,2,378.49,0.0,334.4
1252,564,33,2,354.06,0.05,252.53
1253,564,91,1,963.24,0.05,417.71
1254,565,129,1,346.58,0.15,121.24
1255,565,12,1,336.42,0.0,154.03
1256,566,25,1,653.92,0.0,299.46
1257,567,62,1,285.98,0.05,127.18
1258,568,58,1,255.65,0.0,131.88
1259,568,126,1,239.83,0.0,108.44
1260,569,6,1,703.95,0.15,156.36
1261,570,97,1,232.31,0.15,34.36
1262,570,38,1,122.11,0.1,35.7
1263,571,17,1,79.24,0.1,11.05
1264,571,132,1,590.43,0.25,116.27
1265,571,190,1,527.6,0.0,312.71
1266,572,74,2,191.16,0.15,167.99
1267,573,56,1,232.67,0.2,56.48
1268,573,35,1,85.19,0.25,10.74
1269,573,191,1,153.62,0.3,4.51
1270,574,73,1,675.15,0.1,280.28
1271,574,85,2,254.51,0.25,44.46
1272,574,97,1,232.31,0.0,69.21
1273,575,194,1,632.39,0.0,359.41
1274,575,91,2,963.24,0.25,450.12
1275,576,110,1,586.81,0.25,184.98
1276,576,108,1,268.2,0.2,104.39
1277,576,183,1,552.79,0.0,138.42
1278,576,88,2,575.98,0.0,683.08
1279,576,15,1,184.07,0.15,34.99
1280,577,15,1,184.07,0.0,62.6
1281,577,105,1,553.41,0.05,185.5
1282,578,30,1,134.37,0.3,39.31
1283,579,114,1,397.92,0.25,74.96
1284,579,7,1,426.24,0.05,152.72
1285,579,99,1,938.5,0.0,532.96
1286,580,176,1,378.49,0.3,53.65
1287,581,40,2,1188.68,0.2,909.47
1288,581,19,2,500.02,0.3,198.11
1289,582,166,1,162.25,0.25,41.73
1290,582,132,1,590.43,0.1,204.84
1291,582,95,2,566.3,0.1,454.1
1292,583,11,1,584.44,0.05,219.88
1293,584,87,2,625.37,0.3,361.76
1294,584,198,1,205.5,0.0,97.96
1295,585,180,1,679.52,0.2,119.11
1296,585,179,1,127.27,0.3,4.11
1297,585,19,2,500.02,0.2,298.11
1298,585,54,1,1082.75,0.0,593.36
1299,586,194,1,632.39,0.3,169.69
1300,586,138,1,454.06,0.25,68.88
1301,586,183,1,552.79,0.0,138.42
1302,586,67,2,647.26,0.15,560.1
1303,586,27,2,88.29,0.3,45.17
1304,587,25,1,653.92,0.1,234.07
1305,588,8,1,945.14,0.2,314.75
1306,588,100,1,644.39,0.0,335.98
1307,588,91,1,963.24,0.05,417.71
1308,589,95,1,566.3,0.1,227.05
1309,589,17,1,79.24,0.15,7.08
1310,589,37,1,413.44,0.05,205.5
1311,589,125,1,938.93,0.15,390.72
1312,590,81,1,1109.89,0.2,393.39
1313,590,193,1,55.42,0.25,7.72
1314,590,99,1,938.5,0.2,345.26
1315,591,72,2,635.61,0.1,462.76
1316,592,31,1,647.79,0.0,355.43
1317,592,6,1,703.95,0.2,121.16
1318,592,79,1,64.7,0.2,12.09
1319,593,137,2,407.84,0.0,438.66
1320,593,86,2,90.41,0.0,49.44
1321,594,197,2,103.44,0.25,9.06
1322,594,33,1,354.06,0.05,126.27
1323,594,193,2,55.42,0.0,43.16
1324,594,115,1,265.0,0.05,133.18
1325,595,69,2,596.14,0.0,433.22
1326,596,29,1,452.96,0.15,160.52
1327,597,48,2,1112.65,0.25,680.34
1328,597,38,1,122.11,0.0,47.91
1329,597,51,1,591.25,0.15,262.51
1330,597,75,3,141.06,0.25,87.94
1331,598,36,1,539.05,0.0,124.84
1332,598,96,1,1064.23,0.05,572.95
1333,598,30,1,134.37,0.3,39.31
1334,598,134,1,347.96,0.1,158.22
1335,599,175,2,434.86,0.05,206.53
1336,599,37,1,413.44,0.0,226.17
1337,600,146,1,69.07,0.0,40.3
1338,600,179,2,127.27,0.2,33.67
1339,600,181,1,516.5,0.25,115.98
1340,601,51,1,591.25,0.05,321.64
1341,602,134,1,347.96,0.0,193.02
1342,602,110,3,586.81,0.0,995.04
1343,602,52,1,996.94,0.0,569.29
1344,603,185,1,539.54,0.1,161.06
1345,603,174,1,528.99,0.1,78.81
1346,603,133,2,893.47,0.3,302.14
1347,603,75,1,141.06,0.05,57.53
1348,604,116,1,620.36,0.0,360.48
1349,604,173,2,762.12,0.3,269.15
1350,605,177,1,457.66,0.2,127.87
1351,606,190,1,527.6,0.05,286.33
1352,606,164,1,246.2,0.15,27.01
1353,607,65,2,939.57,0.2,597.97
1354,607,156,2,726.59,0.0,814.08
1355,608,95,2,566.3,0.1,454.1
1356,609,14,2,902.38,0.0,1074.66
1357,609,30,1,134.37,0.15,59.46
1358,610,24,1,20.82,0.0,9.51
1359,610,145,1,57.55,0.15,25.11
1360,610,56,1,232.67,0.0,103.01
1361,611,136,1,928.76,0.0,511.4
1362,611,184,1,730.61,0.0,401.56
1363,612,135,2,786.28,0.0,903.86
1364,613,164,1,246.2,0.1,39.32
1365,614,62,1,285.98,0.2,84.28
1366,615,131,1,859.46,0.05,408.03
1367,615,88,2,575.98,0.05,625.48
1368,616,168,1,426.06,0.05,212.47
1369,616,27,1,88.29,0.25,27.0
1370,617,130,1,157.4,0.0,84.21
1371,617,13,1,133.25,0.2,38.02
1372,618,82,1,676.62,0.0,379.29
