order_id,customer_id,order_date,ship_date,return_date,ship_mode,total_amount
494,367,2025-11-08,2025-11-13,,Same Day,254.51
495,96,2025-06-03,2025-06-10,,Standard,547.73
496,411,2025-08-03,2025-08-07,,Express,1825.8
497,707,2025-12-04,2025-12-08,,Same Day,1583.48
498,908,2024-12-11,2024-12-12,,Same Day,4102.47
499,61,2025-11-06,2025-11-08,2025-11-27,Express,1879.14
500,822,2025-12-02,2025-12-08,,Same Day,1767.36
501,389,2024-10-06,2024-10-11,2024-10-30,Same Day,1950.68
502,997,2025-10-12,2025-10-16,,Standard,3617.58
503,909,2025-07-28,2025-08-01,2025-08-08,Same Day,392.77
504,322,2023-03-18,2023-03-24,,Same Day,276.52
505,786,2025-10-11,2025-10-16,,Standard,1173.35
506,979,2025-08-12,2025-08-17,,Same Day,1219.36
507,634,2024-03-14,2024-03-18,,Standard,1479.84
508,494,2025-01-15,2025-01-21,,Express,170.38
509,153,2025-11-29,2025-12-06,,Same Day,2960.52
510,56,2025-11-26,2025-12-02,,Same Day,347.96
511,870,2025-10-17,2025-10-24,,Standard,453.45
512,77,2025-09-11,2025-09-14,,Express,1438.86
513,52,2025-06-09,2025-06-11,,Express,784.31
514,413,2025-11-07,2025-11-09,2025-11-24,Same Day,500.02
515,459,2023-08-05,2023-08-12,,Express,246.2
516,122,2025-09-30,2025-10-06,,Standard,2130.03
517,414,2024-05-13,2024-05-14,,Standard,1699.83
518,846,2024-01-22,2024-01-29,,Same Day,1117.66
519,653,2024-06-20,2024-06-25,,Same Day,383.45
520,688,2025-03-29,2025-04-01,,Standard,1569.47
521,837,2025-09-14,2025-09-21,,Same Day,2148.8
522,786,2025-06-06,2025-06-11,,Same Day,658.27
523,373,2025-04-05,2025-04-09,2025-05-02,Same Day,2800.99
524,228,2025-07-23,2025-07-26,,Same Day,627.38
525,988,2025-11-22,2025-11-25,,Express,2039.94
526,719,2024-07-18,2024-07-19,,Express,4037.42
527,144,2025-06-02,2025-06-03,,Standard,1335.54
528,193,2025-07-01,2025-07-08,,Express,441.21
529,845,2025-10-28,2025-10-30,,Standard,365.33
530,776,2025-10-19,2025-10-20,,Same Day,1777.46
531,603,2024-11-16,2024-11-23,,Express,888.88
532,675,2025-06-16,2025-06-21,,Express,1102.38
533,5,2025-03-29,2025-04-04,2025-04-14,Same Day,1683.3
534,495,2025-11-25,2025-12-02,,Standard,2905.03
535,709,2025-10-11,2025-10-13,,Standard,2733.09
536,107,2025-07-08,2025-07-14,,Express,82.67
537,517,2025-10-27,2025-10-31,,Same Day,2273.44
538,938,2025-11-27,2025-12-04,,Express,607.74
539,987,2025-02-18,2025-02-21,,Standard,67.61
540,142,2025-08-05,2025-08-10,,Same Day,3648.13
541,525,2025-12-03,2025-12-10,,Express,715.38
542,729,2025-12-04,2025-12-10,,Standard,457.57
543,640,2025-12-01,2025-12-04,,Same Day,1257.08
544,136,2025-01-05,2025-01-10,,Same Day,1986.38
545,331,2025-09-26,2025-09-27,,Same Day,453.61
546,492,2025-08-15,2025-08-20,,Same Day,474.17
547,428,2025-09-28,2025-10-04,,Same Day,1054.61
548,293,2025-11-12,2025-11-19,,Standard,732.5
549,536,2023-10-09,2023-10-10,,Standard,885.81
550,687,2023-09-28,2023-09-30,,Standard,874.38
551,294,2024-10-31,2024-11-02,,Same Day,797.88
552,804,2025-01-11,2025-01-13,,Standard,826.88
553,368,2025-11-15,2025-11-19,2025-12-15,Same Day,590.43
554,758,2025-02-15,2025-02-22,,Same Day,174.64
555,575,2024-09-12,2024-09-14,,Same Day,203.61
556,295,2025-02-11,2025-02-17,2025-02-26,Express,838.78
557,427,2025-07-31,2025-08-05,2025-08-26,Express,733.31
558,208,2025-07-18,2025-07-25,,Same Day,411.67
559,722,2025-09-12,2025-09-19,,Same Day,1255.58
560,618,2025-07-16,2025-07-23,,Standard,741.03
561,302,2024-12-19,2024-12-21,,Standard,1216.34
562,192,2025-06-16,2025-06-22,,Express,136.63
563,42,2025-07-23,2025-07-26,,Standard,2610.93
564,165,2025-08-08,2025-08-15,,Express,1587.79
565,478,2025-11-16,2025-11-17,,Express,631.01
566,612,2025-03-18,2025-03-25,,Same Day,653.92
567,864,2025-11-19,2025-11-22,,Same Day,271.68
568,564,2025-02-06,2025-02-07,,Express,495.48
569,539,2025-05-18,2025-05-20,,Same Day,598.36
570,164,2024-12-19,2024-12-24,,Standard,307.36
571,358,2025-05-29,2025-05-31,,Express,1041.74
572,370,2025-11-10,2025-11-12,,Same Day,324.97
573,544,2024-08-05,2024-08-10,,Same Day,357.56
574,10,2023-10-12,2023-10-18,,Standard,1221.71
575,927,2024-05-06,2024-05-07,,Express,2077.25
576,391,2024-10-12,2024-10-16,,Same Day,2515.88
577,290,2023-03-14,2023-03-19,,Express,709.81
578,527,2025-08-24,2025-08-28,,Express,94.06
579,920,2025-09-17,2025-09-19,,Standard,1641.87
580,971,2024-06-15,2024-06-17,,Same Day,264.94
581,547,2025-08-25,2025-08-31,2025-09-18,Same Day,2601.92
582,793,2024-12-16,2024-12-23,,Standard,1672.41
583,211,2025-12-03,2025-12-09,,Standard,555.22
584,765,2025-07-10,2025-07-12,2025-08-04,Express,1081.02
585,39,2023-09-21,2023-09-22,2023-10-19,Express,2515.49
586,572,2023-07-05,2023-07-10,,Express,2559.96
587,418,2025-09-08,2025-09-12,,Express,588.53
588,324,2023-02-28,2023-03-04,,Same Day,2315.58
589,7,2025-11-19,2025-11-25,,Same Day,1767.88
590,600,2025-07-21,2025-07-27,,Express,1680.28
591,951,2025-12-07,2025-12-08,,Same Day,1144.1
592,309,2025-01-17,2025-01-18,,Express,1262.71
593,391,2025-07-27,2025-08-03,,Express,996.5
594,161,2025-07-06,2025-07-08,,Same Day,854.11
595,303,2024-10-24,2024-10-27,,Same Day,1192.28
596,664,2024-05-22,2024-05-23,,Same Day,385.02
597,145,2025-01-20,2025-01-21,2025-02-11,Express,2611.03
598,551,2025-11-21,2025-11-22,,Same Day,1957.29
599,760,2025-07-01,2025-07-03,,Same Day,1239.67
600,872,2025-11-16,2025-11-18,,Standard,660.08
601,632,2025-09-26,2025-09-28,2025-10-20,Same Day,561.69
602,873,2023-08-23,2023-08-30,,Same Day,3105.33
603,473,2025-12-02,2025-12-07,2025-12-26,Standard,2346.54
604,257,2024-02-20,2024-02-22,,Express,1687.33
605,975,2024-08-29,2024-09-01,,Same Day,366.13
606,241,2025-12-07,2025-12-10,,Standard,710.49
607,326,2025-06-11,2025-06-15,,Same Day,2956.49
608,314,2023-12-09,2023-12-14,,Express,1019.34
609,982,2025-07-18,2025-07-20,2025-07-28,Standard,1918.97
610,730,2025-06-09,2025-06-12,,Standard,302.41
611,696,2025-05-17,2025-05-21,,Express,1659.37
612,794,2024-10-12,2024-10-16,,Standard,1572.56
613,662,2025-05-28,2025-05-29,,Standard,221.58
614,913,2025-05-12,2025-05-14,,Same Day,228.78
615,79,2025-08-25,2025-08-26,,Same Day,1910.85
616,647,2023-07-15,2023-07-22,,Express,470.97
617,788,2024-03-10,2024-03-11,,Same Day,264.0
618,916,2025-09-15,2025-09-19,,Standard,944.54
619,375,2025-08-24,2025-08-26,,Same Day,925.34
620,751,2024-08-09,2024-08-11,,Same Day,1062.98
621,93,2025-01-10,2025-01-13,,Same Day,189.68
622,245,2025-06-14,2025-06-21,,Express,1897.16
623,164,2024-04-21,2024-04-26,,Same Day,1347.12
624,894,2024-07-25,2024-07-31,,Express,1344.08
625,42,2025-04-07,2025-04-14,,Standard,969.65
626,271,2025-10-06,2025-10-08,2025-10-15,Same Day,229.06
627,930,2025-08-26,2025-08-29,,Express,3407.52
628,903,2024-05-04,2024-05-05,,Express,2409.64
629,106,2025-10-29,2025-11-04,,Same Day,601.9
630,270,2025-11-12,2025-11-17,,Express,1723.13
631,670,2024-08-16,2024-08-19,,Standard,942.03
632,530,2025-08-28,2025-09-01,,Standard,573.93
633,529,2025-08-29,2025-09-01,,Express,90.47
634,499,2025-05-17,2025-05-21,,Standard,2068.94
635,514,2025-10-11,2025-10-13,,Standard,485.1
636,79,2025-01-19,2025-01-25,,Standard,1348.92
637,192,2025-06-12,2025-06-15,,Standard,764.6
638,677,2025-04-14,2025-04-18,,Same Day,157.74
639,117,2025-06-09,2025-06-15,,Standard,1143.97
640,605,2025-06-19,2025-06-25,,Standard,736.81
641,250,2024-11-28,2024-11-30,,Standard,1080.24
642,138,2025-01-17,2025-01-22,2025-02-07,Standard,2090.48
643,58,2024-01-20,2024-01-23,,Same Day,887.27
644,982,2025-06-25,2025-06-30,,Same Day,2037.82
645,20,2025-10-07,2025-10-13,,Express,679.52
646,970,2025-03-11,2025-03-13,,Express,633.54
647,889,2024-11-17,2024-11-19,,Express,1911.29
648,616,2024-03-04,2024-03-11,,Standard,565.68
649,639,2025-02-10,2025-02-15,,Same Day,685.13
650,703,2025-10-13,2025-10-17,,Standard,2159.3
651,236,2025-09-01,2025-09-05,,Standard,3141.84
652,208,2025-10-08,2025-10-15,,Same Day,2379.53
653,430,2025-09-18,2025-09-20,,Standard,1334.05
654,488,2025-02-28,2025-03-05,2025-03-28,Same Day,320.71
655,516,2025-04-30,2025-05-01,,Standard,1260.98
656,924,2023-01-15,2023-01-22,,Express,3410.99
657,535,2025-11-25,2025-11-28,,Same Day,3347.85
658,543,2024-05-26,2024-05-28,,Express,909.02
659,809,2025-11-13,2025-11-16,,Same Day,1260.87
660,930,2025-08-10,2025-08-17,,Standard,2881.76
661,436,2024-11-09,2024-11-12,,Standard,313.54
662,932,2025-04-11,2025-04-14,,Same Day,3208.08
663,419,2025-06-28,2025-06-30,2025-07-24,Standard,1834.1
664,592,2024-12-18,2024-12-19,,Express,2203.25
665,671,2025-06-18,2025-06-24,,Express,539.05
666,371,2024-09-15,2024-09-17,,Same Day,849.84
667,260,2025-10-23,2025-10-30,,Same Day,1379.04
668,375,2025-10-19,2025-10-22,,Express,516.88
669,774,2025-06-06,2025-06-10,,Same Day,916.56
670,495,2025-09-01,2025-09-04,,Express,1708.09
671,260,2025-10-29,2025-11-03,,Same Day,509.64
672,408,2025-10-10,2025-10-12,,Same Day,1124.66
673,122,2024-12-30,2025-01-03,,Standard,2051.92
674,103,2025-06-27,2025-07-02,,Express,574.45
675,821,2024-12-20,2024-12-25,,Same Day,1129.77
676,54,2024-04-24,2024-04-28,,Standard,1701.25
677,824,2025-09-12,2025-09-19,,Same Day,803.21
678,446,2024-07-19,2024-07-20,,Express,2015.4
679,82,2023-02-27,2023-03-05,,Express,1086.09
680,629,2025-10-24,2025-10-27,,Same Day,241.87
681,59,2024-10-18,2024-10-24,,Standard,1361.69
682,207,2025-08-02,2025-08-09,,Standard,1665.78
683,35,2025-10-05,2025-10-10,,Same Day,1060.6
684,174,2025-11-25,2025-11-26,,Same Day,176.58
685,1,2025-09-17,2025-09-18,,Express,548.17
686,362,2025-06-24,2025-06-28,,Same Day,1983.17
687,16,2025-09-21,2025-09-22,,Same Day,437.0
688,850,2024-09-15,2024-09-20,,Express,1730.54
689,232,2025-11-15,2025-11-17,,Express,337.88
690,589,2024-06-01,2024-06-04,,Same Day,3419.01
691,110,2024-11-27,2024-11-28,,Express,2316.44
692,970,2025-03-27,2025-04-03,,Express,1044.45
693,898,2024-10-18,2024-10-25,,Express,1941.38
694,711,2025-09-30,2025-10-04,,Standard,72.8
695,776,2025-09-10,2025-09-17,,Express,614.46
696,919,2025-11-18,2025-11-25,2025-11-24,Express,3174.75
697,70,2025-03-17,2025-03-23,,Standard,1647.21
698,694,2025-05-10,2025-05-17,,Express,2478.83
699,529,2025-10-02,2025-10-03,,Express,1994.44
700,255,2024-01-24,2024-01-25,,Same Day,559.66
701,841,2025-01-07,2025-01-08,,Standard,320.25
702,488,2024-04-26,2024-04-29,,Same Day,230.7
703,276,2024-02-02,2024-02-08,,Standard,653.72
704,511,2025-07-02,2025-07-04,,Express,945.14
705,212,2024-03-04,2024-03-06,,Same Day,572.96
706,365,2024-08-15,2024-08-22,2024-08-20,Same Day,575.98
707,979,2025-10-30,2025-11-04,2025-11-29,Same Day,5909.44
708,981,2025-08-13,2025-08-20,,Same Day,1079.08
709,323,2024-07-24,2024-07-29,,Express,285.98
710,188,2025-06-24,2025-06-27,,Same Day,707.04
711,132,2025-01-29,2025-02-03,,Express,2578.69
712,963,2024-12-27,2024-12-28,,Express,511.16
713,882,2025-06-05,2025-06-12,,Standard,2516.29
714,716,2025-09-15,2025-09-19,,Standard,579.72
715,13,2025-09-02,2025-09-04,,Standard,1806.46
716,334,2025-10-30,2025-11-04,,Standard,1112.65
717,562,2024-07-30,2024-08-01,,Same Day,1455.94
718,352,2025-10-16,2025-10-18,,Standard,2934.09
719,430,2025-07-15,2025-07-22,,Express,1574.71
720,287,2025-04-15,2025-04-17,,Same Day,891.19
721,703,2025-09-29,2025-10-06,2025-10-10,Standard,2955.19
722,569,2025-12-07,2025-12-14,,Standard,3115.16
723,820,2025-08-13,2025-08-15,,Standard,1616.25
724,181,2025-02-23,2025-02-27,,Same Day,516.78
725,530,2025-11-08,2025-11-14,,Express,76.16
726,308,2023-11-13,2023-11-18,,Standard,674.94
727,408,2024-11-18,2024-11-24,,Standard,2651.92
728,834,2025-11-12,2025-11-16,,Standard,2781.38
729,461,2025-06-30,2025-07-03,,Same Day,1459.79
730,571,2025-09-30,2025-10-03,,Express,1199.58
731,125,2025-02-01,2025-02-08,,Same Day,652.92
732,204,2025-09-18,2025-09-23,,Same Day,1137.51
733,179,2025-08-23,2025-08-26,,Same Day,901.4
734,523,2025-11-20,2025-11-27,,Standard,2344.83
735,391,2025-04-07,2025-04-11,,Standard,715.66
736,890,2025-11-23,2025-11-29,,Express,1518.31
737,432,2025-11-01,2025-11-06,,Standard,275.75
738,82,2023-11-08,2023-11-11,,Express,832.42
739,669,2024-06-13,2024-06-19,,Same Day,820.99
740,405,2024-09-03,2024-09-07,,Express,1135.55
741,766,2025-02-01,2025-02-06,,Express,1993.06
742,172,2025-05-21,2025-05-28,2025-06-16,Standard,976.62
743,678,2024-07-08,2024-07-14,,Standard,39.69
744,216,2024-06-08,2024-06-12,2024-06-13,Express,409.05
745,562,2023-05-29,2023-05-30,,Same Day,1478.81
746,784,2025-02-11,2025-02-12,,Standard,692.2
747,87,2025-10-13,2025-10-16,,Same Day,57.55
748,291,2025-11-17,2025-11-23,,Same Day,1979.76
749,859,2024-09-16,2024-09-17,2024-09-30,Express,638.17
750,885,2025-09-17,2025-09-21,,Same Day,89.6
751,958,2025-08-02,2025-08-07,,Same Day,1460.37
752,553,2023-10-28,2023-11-02,,Same Day,1859.98
753,767,2025-11-25,2025-11-29,,Same Day,1258.12
754,547,2025-10-03,2025-10-06,,Standard,486.49
755,825,2025-07-07,2025-07-11,,Express,678.98
756,267,2025-04-12,2025-04-15,2025-05-01,Standard,1961.91
757,353,2025-01-28,2025-02-01,,Same Day,1327.28
758,945,2025-11-25,2025-12-02,,Standard,1422.0
759,785,2025-06-05,2025-06-12,,Standard,1188.23
760,816,2023-12-23,2023-12-28,,Express,1658.47
761,904,2025-11-12,2025-11-16,,Standard,1954.52
762,733,2025-12-08,2025-12-15,,Express,2939.66
763,82,2025-04-24,2025-04-30,,Same Day,1292.46
764,827,2025-10-29,2025-11-04,,Same Day,413.12
765,761,2025-11-13,2025-11-20,,Standard,1323.78
766,874,2025-06-20,2025-06-22,,Standard,1105.9
767,653,2024-11-22,2024-11-27,,Same Day,1190.58
768,638,2025-04-10,2025-04-12,,Standard,500.6
769,51,2025-11-09,2025-11-10,,Standard,770.66
770,289,2024-03-28,2024-03-30,,Same Day,684.11
771,9,2025-06-27,2025-06-28,,Express,1186.95
772,223,2024-12-10,2024-12-14,,Express,1293.96
773,381,2025-09-11,2025-09-17,,Express,1122.48
774,83,2025-11-02,2025-11-09,,Standard,4370.94
775,273,2025-09-07,2025-09-08,,Standard,553.41
776,197,2025-10-21,2025-10-28,,Standard,2058.92
777,125,2024-10-19,2024-10-23,,Express,923.7
778,254,2025-08-17,2025-08-18,,Same Day,517.23
779,790,2024-09-18,2024-09-23,,Standard,798.96
780,485,2025-02-25,2025-03-03,,Express,1357.72
781,163,2025-11-20,2025-11-26,2025-12-10,Same Day,1558.71
782,126,2024-01-12,2024-01-16,,Standard,1441.28
783,370,2025-10-26,2025-11-02,,Standard,418.31
784,242,2025-03-13,2025-03-17,,Standard,2635.05
785,814,2024-08-11,2024-08-16,2024-09-08,Standard,2130.66
786,10,2023-05-17,2023-05-22,,Express,1358.56
787,705,2025-06-12,2025-06-14,,Standard,1127.85
788,255,2023-09-13,2023-09-17,2023-10-05,Express,1440.72
789,954,2024-06-21,2024-06-22,,Standard,1221.82
790,719,2025-10-02,2025-10-09,2025-10-20,Standard,1117.27
791,325,2025-11-30,2025-12-07,,Express,1526.59
792,825,2025-10-05,2025-10-11,,Same Day,937.98
793,387,2024-10-06,2024-10-12,,Standard,875.92
794,497,2025-11-06,2025-11-11,,Same Day,440.11
795,502,2025-10-12,2025-10-17,,Express,2168.69
796,332,2025-07-01,2025-07-04,,Same Day,419.62
797,937,2023-12-22,2023-12-23,,Express,1204.58
798,303,2025-02-23,2025-02-28,,Standard,594.25
799,795,2025-08-01,2025-08-06,,Standard,472.88
800,905,2025-05-19,2025-05-24,,Same Day,2553.33
801,245,2025-09-02,2025-09-08,2025-09-22,Express,1236.93
802,195,2025-11-14,2025-11-20,,Same Day,860.26
803,158,2025-03-09,2025-03-12,,Same Day,1221.87
804,330,2023-08-31,2023-09-01,,Standard,1385.94
805,45,2025-04-07,2025-04-09,,Standard,595.4
806,110,2024-09-13,2024-09-15,2024-10-04,Same Day,320.05
807,857,2024-08-04,2024-08-10,,Same Day,1329.54
808,719,2025-11-26,2025-11-29,2025-12-06,Same Day,571.55
809,736,2023-06-29,2023-06-30,,Standard,675.61
810,672,2025-11-26,2025-12-03,2025-12-24,Same Day,844.65
811,63,2025-04-02,2025-04-07,,Express,55.47
812,842,2024-09-12,2024-09-19,,Same Day,2408.14
813,273,2025-11-16,2025-11-17,,Express,232.31
814,80,2024-10-13,2024-10-18,2024-11-08,Standard,623.32
815,545,2025-09-21,2025-09-23,,Same Day,557.62
816,255,2024-11-08,2024-11-14,,Same Day,367.37
817,768,2025-12-01,2025-12-05,,Same Day,2828.24
818,591,2024-04-07,2024-04-13,,Same Day,596.14
819,438,2025-10-07,2025-10-08,,Standard,1614.0
820,564,2025-05-06,2025-05-11,,Standard,3126.49
821,547,2025-11-09,2025-11-13,,Express,808.23
822,564,2024-11-29,2024-12-06,,Same Day,277.34
823,441,2025-04-27,2025-05-02,,Same Day,515.51
824,220,2025-11-18,2025-11-25,,Same Day,571.11
825,261,2024-05-07,2024-05-11,,Express,1717.58
826,1,2025-11-28,2025-11-29,,Same Day,906.45
827,17,2025-10-20,2025-10-22,,Express,1606.59
828,7,2025-10-06,2025-10-08,,Express,2340.12
829,23,2025-05-24,2025-05-29,,Same Day,591.77
830,949,2025-12-01,2025-12-03,2025-12-18,Express,868.6
831,160,2024-04-13,2024-04-16,,Same Day,814.07
832,256,2025-07-29,2025-08-01,,Standard,453.38
833,585,2025-09-29,2025-10-04,,Same Day,589.94
834,80,2025-02-01,2025-02-08,,Express,1094.66
835,846,2025-09-26,2025-10-02,,Standard,1105.22
836,610,2025-01-04,2025-01-05,,Same Day,191.11
837,391,2024-09-06,2024-09-13,2024-10-03,Express,608.8
838,357,2025-08-29,2025-09-02,,Standard,948.19
839,891,2024-03-18,2024-03-24,,Same Day,971.1
840,951,2024-07-22,2024-07-28,,Express,319.17
841,56,2025-11-30,2025-12-05,2025-12-20,Same Day,590.43
842,154,2024-03-02,2024-03-07,,Standard,1164.74
843,52,2025-09-02,2025-09-08,,Express,3346.13
844,771,2025-12-09,2025-12-14,2025-12-25,Express,186.14
845,806,2024-04-14,2024-04-16,,Standard,1142.58
846,488,2025-01-15,2025-01-21,2025-01-30,Express,391.37
847,88,2025-04-17,2025-04-22,,Same Day,687.41
848,134,2025-11-30,2025-12-02,,Standard,508.77
849,500,2025-02-13,2025-02-19,,Same Day,453.63
850,631,2025-06-18,2025-06-23,,Standard,1194.66
851,273,2025-09-27,2025-09-30,,Same Day,2472.55
852,92,2024-07-05,2024-07-11,,Express,1496.37
853,357,2025-04-26,2025-04-29,,Same Day,1444.86
854,25,2025-08-09,2025-08-12,,Express,2215.35
855,632,2025-11-14,2025-11-19,,Standard,448.91
856,947,2025-06-19,2025-06-21,,Standard,1339.08
857,776,2025-05-03,2025-05-04,,Standard,1285.58
858,972,2025-08-11,2025-08-13,,Express,2006.41
859,15,2025-07-07,2025-07-13,,Express,1623.65
860,461,2025-09-08,2025-09-09,,Same Day,72.33
861,551,2025-10-30,2025-11-01,,Express,1887.96
862,562,2025-10-24,2025-10-29,,Standard,4164.93
863,712,2025-08-02,2025-08-08,2025-08-23,Same Day,1964.57
864,540,2023-05-26,2023-05-29,,Express,75.05
865,206,2025-06-17,2025-06-23,,Standard,358.6
866,477,2025-09-23,2025-09-24,,Express,133.45
867,679,2025-11-21,2025-11-24,,Standard,1479.14
868,300,2025-09-14,2025-09-18,,Express,2334.26
869,521,2024-08-27,2024-08-30,,Same Day,1121.36
870,545,2025-07-07,2025-07-09,,Express,2060.47
871,575,2025-08-09,2025-08-10,2025-08-28,Express,219.41
872,342,2025-11-23,2025-11-27,,Standard,1147.01
873,356,2025-11-29,2025-12-02,,Express,315.88
874,242,2024-10-29,2024-11-01,,Same Day,150.03
875,264,2024-12-04,2024-12-11,,Same Day,786.76
876,972,2024-08-27,2024-08-29,,Express,2131.97
877,673,2025-10-13,2025-10-14,,Same Day,948.42
878,984,2025-11-20,2025-11-27,,Standard,697.48
879,428,2025-06-09,2025-06-14,,Express,890.25
880,932,2025-08-15,2025-08-19,,Standard,2157.88
881,669,2024-01-08,2024-01-13,,Standard,934.25
882,884,2025-01-03,2025-01-06,,Same Day,951.39
883,932,2025-05-08,2025-05-12,,Standard,1665.37
884,672,2024-12-19,2024-12-22,2025-01-08,Same Day,76.26
885,122,2024-11-13,2024-11-16,,Standard,1793.78
886,745,2023-07-25,2023-08-01,,Express,1512.32
887,985,2025-09-30,2025-10-03,,Same Day,738.94
888,956,2025-11-05,2025-11-08,,Standard,2402.63
889,110,2023-09-16,2023-09-18,2023-10-08,Same Day,91.75
890,274,2025-08-11,2025-08-16,,Same Day,318.75
891,238,2025-04-25,2025-05-01,2025-04-30,Same Day,1167.78
892,799,2025-08-04,2025-08-06,,Same Day,935.93
893,481,2025-12-06,2025-12-12,,Express,563.39
894,504,2025-09-29,2025-10-01,,Standard,2039.41
895,34,2025-05-23,2025-05-30,,Express,1153.06
896,974,2025-04-06,2025-04-08,,Standard,856.29
897,776,2025-07-03,2025-07-04,,Express,1905.38
898,888,2025-09-20,2025-09-24,,Express,770.46
899,909,2025-06-16,2025-06-20,,Standard,3938.68
900,623,2025-06-28,2025-07-04,,Same Day,327.29
901,962,2025-03-22,2025-03-27,,Same Day,2439.65
902,657,2024-05-27,2024-06-01,2024-06-13,Standard,1242.04
903,899,2025-04-18,2025-04-23,,Same Day,1879.23
904,41,2024-11-10,2024-11-14,,Same Day,331.65
905,986,2025-02-20,2025-02-22,,Express,482.76
906,906,2024-09-09,2024-09-16,,Express,2784.84
907,171,2024-09-25,2024-09-28,,Standard,642.35
908,707,2025-06-16,2025-06-18,,Same Day,1864.76
909,463,2023-12-30,2024-01-05,,Standard,1753.16
910,798,2025-11-05,2025-11-11,,Express,644.39
911,424,2024-09-14,2024-09-18,2024-10-01,Same Day,1786.22
912,919,2025-12-04,2025-12-06,,Standard,1338.6
913,257,2024-10-08,2024-10-14,,Same Day,2301.08
914,816,2024-05-31,2024-06-06,,Standard,537.43
915,117,2025-10-02,2025-10-06,,Standard,1442.87
916,537,2025-07-03,2025-07-07,,Same Day,3014.07
917,627,2025-08-31,2025-09-04,,Standard,2045.65
918,787,2025-08-07,2025-08-10,,Same Day,725.97
919,884,2025-01-09,2025-01-11,,Standard,3820.92
920,788,2023-04-15,2023-04-19,,Same Day,757.92
921,788,2025-07-01,2025-07-04,,Standard,1302.14
922,921,2023-10-07,2023-10-09,2023-11-03,Express,658.59
923,13,2025-01-24,2025-01-28,,Same Day,1013.44
924,827,2023-11-24,2023-11-29,,Standard,982.99
925,223,2025-08-19,2025-08-25,,Express,2782.3
926,453,2023-10-30,2023-11-04,,Standard,1604.27
927,904,2025-11-11,2025-11-14,,Same Day,176.81
928,840,2025-10-12,2025-10-13,,Standard,905.42
929,669,2024-08-11,2024-08-12,,Standard,514.68
930,684,2025-12-05,2025-12-12,,Express,847.22
931,943,2023-07-14,2023-07-15,2023-07-22,Standard,253.74
932,689,2025-07-08,2025-07-13,,Same Day,2597.45
933,610,2025-10-10,2025-10-17,,Express,857.63
934,768,2025-12-04,2025-12-07,,Standard,565.18
935,787,2025-09-09,2025-09-12,,Express,3497.31
936,840,2025-09-24,2025-10-01,,Same Day,889.24
